step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1000.0,7,153.0,5.666666666666667,7.075009513543716,3,41.0,0.19092440775905908,4,115.0,0.4233037317854649,7,156.0
1005.0,10,193.0,6.655172413793103,6.011517340276409,3,59.0,0.21295788277104521,7,140.0,0.2776989366534109,10,199.0
1010.0,10,236.0,9.44,5.436940102349187,3,71.0,0.3706440631057706,7,169.0,0.2539995655026131,10,240.0
1015.0,13,291.0,11.64,5.4421330831371355,3,86.0,0.38316060935167606,9,205.0,0.09251747569465231,12,291.0
1020.0,12,311.0,12.44,5.613429334380071,3,101.0,0.3260522739278201,8,227.0,0.10205359560502525,11,328.0
1025.0,10,337.0,15.318181818181818,5.73968189960352,4,118.0,0.0008616076770373341,6,228.0,0.24413952453103235,10,346.0
1030.0,12,392.0,17.818181818181817,4.2442048848020955,4,138.0,0.0,7,254.0,0.14706158454772944,11,392.0
1035.0,10,398.0,19.9,4.3579964215099825,4,158.0,0.0,5,261.0,0.1297935889719192,9,419.0
1040.0,7,355.0,17.75,4.8779243679288795,3,127.0,0.3972691131734399,4,242.0,0.09771299096921186,7,369.0
1045.0,8,392.0,18.666666666666668,5.668286574789567,4,144.0,0.4496405345575925,4,251.0,0.0,8,395.0
1050.0,6,171.0,7.125,4.943228683539893,5,161.0,0.31752742181914145,1,13.0,0.24511756920519231,6,174.0
1055.0,13,216.0,8.307692307692308,5.704682747039114,9,199.0,0.10471934918909707,2,26.0,0.6561202744895472,11,225.0
1060.0,13,274.0,10.538461538461538,4.740205725227051,10,245.0,0.03870584286212572,3,38.0,0.36744201659147896,13,283.0
1065.0,15,316.0,13.73913043478261,2.770950357418316,11,297.0,0.0077125472344516,3,25.0,0.013890658050830852,14,322.0
1070.0,13,343.0,15.590909090909092,2.8288238968746438,9,323.0,0.15644049216656564,4,44.0,0.0,13,367.0
1075.0,11,363.0,16.5,4.440129096612606,7,323.0,0.10581372006367465,4,64.0,0.06588989559370581,11,387.0
1080.0,11,151.0,5.8076923076923075,4.431954199739835,5,197.0,0.07373658323789303,5,87.0,2.887785911980792e-06,10,284.0
1085.0,5,67.0,2.9130434782608696,6.837056849842258,2,50.0,0.1742727461316249,3,82.0,0.3957725879752161,5,132.0
